Date,Adj Close,Close,High,Low,Open,Volume
2019-11-18 00:00:00+00:00,0.255652994,0.255652994,0.265513986,0.249842003,0.265136987,1452996115
2019-11-19 00:00:00+00:00,0.256500006,0.256500006,0.258563012,0.246970996,0.25564599,1420685334
2019-11-20 00:00:00+00:00,0.251363993,0.251363993,0.259139001,0.250331014,0.256545007,1319069498
2019-11-21 00:00:00+00:00,0.243765995,0.243765995,0.253511995,0.240784004,0.251316011,1586333624
2019-11-22 00:00:00+00:00,0.231600001,0.231600001,0.246417001,0.225686997,0.243774995,2012230945
2019-11-23 00:00:00+00:00,0.236187994,0.236187994,0.236187994,0.227706999,0.231573999,1480512363
2019-11-24 00:00:00+00:00,0.223184004,0.223184004,0.236373007,0.223184004,0.236227006,2932397174
2019-11-25 00:00:00+00:00,0.218621999,0.218621999,0.225923002,0.207012996,0.222831994,9415068271
2019-11-26 00:00:00+00:00,0.222145006,0.222145006,0.223212004,0.214956999,0.218464002,1322723640
2019-11-27 00:00:00+00:00,0.225080997,0.225080997,0.228497997,0.216198996,0.221845001,1608881984
2019-11-28 00:00:00+00:00,0.224570006,0.224570006,0.231131002,0.224197999,0.225220993,1244175231
2019-11-29 00:00:00+00:00,0.230216995,0.230216995,0.231636003,0.224129006,0.224622995,1325761774
2019-11-30 00:00:00+00:00,0.226474002,0.226474002,0.233614996,0.224546,0.230232,1160032624
2019-12-01 00:00:00+00:00,0.225333005,0.225333005,0.226524994,0.220253006,0.226466,1176237060
2019-12-02 00:00:00+00:00,0.219580993,0.219580993,0.227202997,0.217282996,0.225385994,1187513777
2019-12-03 00:00:00+00:00,0.219870001,0.219870001,0.223178998,0.216674998,0.219515994,1017648495
2019-12-04 00:00:00+00:00,0.216348007,0.216348007,0.221770003,0.212603003,0.219824001,1427312577
2019-12-05 00:00:00+00:00,0.222928002,0.222928002,0.226575002,0.213964999,0.216249004,1424294121
2019-12-06 00:00:00+00:00,0.225504994,0.225504994,0.225858003,0.220785007,0.222958997,1253702621
2019-12-07 00:00:00+00:00,0.228444993,0.228444993,0.228891,0.225390002,0.225492001,1073561928
2019-12-08 00:00:00+00:00,0.230434999,0.230434999,0.233737007,0.226260006,0.228452995,1117646358
2019-12-09 00:00:00+00:00,0.225452006,0.225452006,0.231324002,0.223183006,0.230433002,1241659373
2019-12-10 00:00:00+00:00,0.224301994,0.224301994,0.226251006,0.221276,0.225438997,1191690782
2019-12-11 00:00:00+00:00,0.222053006,0.222053006,0.224741995,0.221290007,0.224241003,1072062152
2019-12-12 00:00:00+00:00,0.219859004,0.219859004,0.222691998,0.218962997,0.222012997,1287697362
2019-12-13 00:00:00+00:00,0.220754996,0.220754996,0.221007004,0.216930002,0.219826996,1252707498
2019-12-14 00:00:00+00:00,0.217355996,0.217355996,0.221742004,0.216794997,0.220748007,1078990952
2019-12-15 00:00:00+00:00,0.218601003,0.218601003,0.220073998,0.211346999,0.217573002,1171149673
2019-12-16 00:00:00+00:00,0.207224995,0.207224995,0.218907997,0.206862003,0.218647003,1486338425
