Date,Adj Close,Close,High,Low,Open,Volume
2019-11-18 00:00:00+00:00,180.5596008,180.5596008,186.9271545,179.1755066,185.0414581,7787662111
2019-11-19 00:00:00+00:00,177.4555511,177.4555511,182.5279999,175.197113,180.5024567,7536699743
2019-11-20 00:00:00+00:00,175.698349,175.698349,178.9931488,175.2904358,177.4152832,7205785149
2019-11-21 00:00:00+00:00,161.4627228,161.4627228,176.2092133,159.3651276,175.6735992,8546371325
2019-11-22 00:00:00+00:00,150.2681732,150.2681732,163.0280914,142.344101,161.5058899,12020749863
2019-11-23 00:00:00+00:00,153.4177856,153.4177856,154.1015625,147.6012421,150.2122192,8289198330
2019-11-24 00:00:00+00:00,142.8347015,142.8347015,153.9659119,142.8347015,153.4305267,7782769098
2019-11-25 00:00:00+00:00,146.476532,146.476532,150.207962,133.8023376,142.6970062,10962753356
2019-11-26 00:00:00+00:00,148.9650726,148.9650726,150.0047607,145.2168732,146.4043121,7648516297
2019-11-27 00:00:00+00:00,153.0105591,153.0105591,154.887207,143.5256042,148.3968201,8778095308
2019-11-28 00:00:00+00:00,151.7175751,151.7175751,156.6135864,151.0911255,153.0692444,7346531960
2019-11-29 00:00:00+00:00,155.3041534,155.3041534,156.8484039,151.460434,151.7686005,7503898278
2019-11-30 00:00:00+00:00,152.5396881,152.5396881,156.6912994,151.2253418,155.2864075,6565950868
2019-12-01 00:00:00+00:00,151.18573,151.18573,152.4919281,147.0679321,152.4919281,7102780298
2019-12-02 00:00:00+00:00,149.0591583,149.0591583,152.1169586,147.6067963,151.1754761,6670561362
2019-12-03 00:00:00+00:00,147.9564209,147.9564209,150.3104248,146.0016785,149.0582428,6204379850
2019-12-04 00:00:00+00:00,146.7477417,146.7477417,150.6808167,145.000885,147.9183807,7865937094
2019-12-05 00:00:00+00:00,149.2489929,149.2489929,153.1553955,145.4590759,146.6864929,6745910228
2019-12-06 00:00:00+00:00,149.1944427,149.1944427,149.670517,147.6065216,149.3964844,6458766441
2019-12-07 00:00:00+00:00,148.768158,148.768158,149.7997131,148.3747711,149.1976013,5911233284
2019-12-08 00:00:00+00:00,151.2647247,151.2647247,152.3929291,148.3133392,148.7436829,6441727252
2019-12-09 00:00:00+00:00,148.225174,148.225174,151.9139404,147.6213684,151.2243958,6744206747
2019-12-10 00:00:00+00:00,146.2670441,146.2670441,148.5644684,144.907959,148.1798553,6859512025
2019-12-11 00:00:00+00:00,143.6080017,143.6080017,147.1392059,143.0453644,146.3206482,7037180049
2019-12-12 00:00:00+00:00,145.6040039,145.6040039,145.7516479,141.4369812,143.6156616,7890383413
2019-12-13 00:00:00+00:00,144.9447479,144.9447479,145.8571014,143.746521,145.6556854,7264810247
2019-12-14 00:00:00+00:00,142.8692322,142.8692322,145.5290833,142.4345551,144.9534149,7048066973
2019-12-15 00:00:00+00:00,143.1149902,143.1149902,143.925354,139.4269562,142.8649902,7235153411
2019-12-16 00:00:00+00:00,133.6140289,133.6140289,143.2248535,132.456665,143.1395264,8992282119
2019-12-17 00:00:00+00:00,122.6038895,122.6038895,134.0115356,121.3950806,133.6471863,9057166141
2019-12-18 00:00:00+00:00,133.0921936,133.0921936,133.394165,119.7800598,122.6568375,11864518321
2019-12-19 00:00:00+00:00,129.3211365,129.3211365,134.1906433,125.9716644,133.0527802,9564699140
2019-12-20 00:00:00+00:00,129.0660553,129.0660553,129.7563019,126.9853516,129.3843689,8173594150
2019-12-21 00:00:00+00:00,128.1309509,128.1309509,129.1476593,127.6120911,129.0959625,7449064703
2019-12-22 00:00:00+00:00,132.3725128,132.3725128,133.1600342,127.9284897,128.0981293,9121058481
2019-12-23 00:00:00+00:00,128.61409,128.61409,134.7317505,127.4167175,132.3069916,9622497693
2019-12-24 00:00:00+00:00,129.0638885,129.0638885,131.672287,127.3087692,128.6292572,7961819689
2019-12-25 00:00:00+00:00,126.4546356,126.4546356,129.0684967,124.8854904,129.0684967,8418019054
2019-12-26 00:00:00+00:00,126.3612213,126.3612213,130.8983459,125.4064407,126.4863281,8600871980
2019-12-27 00:00:00+00:00,127.2146072,127.2146072,128.0975647,124.8208084,126.3687973,8299390176
2019-12-28 00:00:00+00:00,128.3227081,128.3227081,130.2581635,126.8996964,127.2130127,8069298610
2019-12-29 00:00:00+00:00,134.7579803,134.7579803,136.811203,127.9976578,128.2668762,9708776786
2019-12-30 00:00:00+00:00,132.6334839,132.6334839,136.7573547,131.5455627,134.796524,9796951716
2019-12-31 00:00:00+00:00,129.6108551,129.6108551,133.7326813,128.7981567,132.6122742,8936866397
2020-01-01 00:00:00+00:00,130.802002,130.802002,132.8353577,129.198288,129.630661,7935230330
2020-01-02 00:00:00+00:00,127.4101791,127.4101791,130.8200378,126.9549103,130.8200378,8032709256
2020-01-03 00:00:00+00:00,134.1717072,134.1717072,134.5540161,126.4900208,127.4112625,10476845358
2020-01-04 00:00:00+00:00,135.0693665,135.0693665,136.0527191,133.0405579,134.1685181,7430904515
2020-01-05 00:00:00+00:00,136.2767792,136.2767792,139.410202,135.0456238,135.0720978,7526675353
2020-01-06 00:00:00+00:00,144.3041534,144.3041534,144.328186,136.0796356,136.305542,9093747121
2020-01-07 00:00:00+00:00,143.5439911,143.5439911,145.00177,140.4888763,144.3119965,9257954672
2020-01-08 00:00:00+00:00,141.2581329,141.2581329,146.8280029,138.2682037,143.4878235,9387194957
2020-01-09 00:00:00+00:00,138.9792023,138.9792023,141.3939819,136.2364044,141.155777,7697325348
2020-01-10 00:00:00+00:00,143.9637756,143.9637756,144.1673279,135.520401,138.967041,9084816203
2020-01-11 00:00:00+00:00,142.9271088,142.9271088,146.4809113,142.207962,143.4091034,9332208590
2020-01-12 00:00:00+00:00,145.8739319,145.8739319,146.1458588,142.7076416,143.032547,8528167453
2020-01-13 00:00:00+00:00,144.226593,144.226593,146.7912292,142.907135,146.2201385,8378529470
2020-01-14 00:00:00+00:00,165.9553528,165.9553528,167.6815491,144.0649261,144.2510529,16712318373
2020-01-15 00:00:00+00:00,166.2306824,166.2306824,170.4256744,161.1096191,165.7346191,15173694057
2020-01-16 00:00:00+00:00,164.3910065,164.3910065,167.0581512,159.7096405,166.3328247,13735193018
2020-01-17 00:00:00+00:00,170.779953,170.779953,173.0692139,162.7756042,164.4893799,14997091826
2020-01-18 00:00:00+00:00,175.3656769,175.3656769,178.5287781,166.7890167,170.7477264,14929342256
2020-01-19 00:00:00+00:00,166.9698486,166.9698486,177.2476349,163.6768646,175.4675903,13713374132
2020-01-20 00:00:00+00:00,167.1205139,167.1205139,169.1148834,162.331604,166.904129,11144529787
2020-01-21 00:00:00+00:00,169.6971588,169.6971588,169.9101105,165.8197174,167.0604706,9789369362
2020-01-22 00:00:00+00:00,168.2941589,168.2941589,171.0086975,166.774231,169.6085358,9209827928
2020-01-23 00:00:00+00:00,162.9285583,162.9285583,168.3122406,160.2953186,168.2957001,10396868698
2020-01-24 00:00:00+00:00,163.051178,163.051178,164.3094482,156.7497406,162.8993683,10657671162
2020-01-25 00:00:00+00:00,161.2839355,161.2839355,163.2272339,158.6324768,163.0672913,8256956802
2020-01-26 00:00:00+00:00,168.0771027,168.0771027,168.2203217,160.2811279,161.1768188,9261861590
2020-01-27 00:00:00+00:00,170.9308929,170.9308929,172.9229126,166.9010925,168.0088501,11004476145
2020-01-28 00:00:00+00:00,176.3703156,176.3703156,176.3703156,170.7380676,170.8848572,11772875064
2020-01-29 00:00:00+00:00,175.0503387,175.0503387,178.8429718,175.0503387,176.3478851,10725267311
2020-01-30 00:00:00+00:00,184.6904755,184.6904755,186.2604828,172.3746338,174.9177094,12604789338
2020-01-31 00:00:00+00:00,180.1601715,180.1601715,185.405838,176.296814,184.736908,11728616394
2020-02-01 00:00:00+00:00,183.6739502,183.6739502,183.8455505,179.7451782,180.1137695,11569697182
2020-02-02 00:00:00+00:00,188.6175385,188.6175385,193.0803986,180.1739502,183.5325012,14054425389
2020-02-03 00:00:00+00:00,189.8650665,189.8650665,193.4368896,188.0126953,188.6074066,12392875241
2020-02-04 00:00:00+00:00,189.2505951,189.2505951,191.111496,185.4036255,189.8617249,11714191695
2020-02-05 00:00:00+00:00,204.2302399,204.2302399,206.8040009,188.7526855,189.2991028,14865434435
2020-02-06 00:00:00+00:00,212.3390808,212.3390808,214.5977173,201.904068,204.1296997,16425589683
2020-02-07 00:00:00+00:00,222.726059,222.726059,223.1409302,212.3041992,212.3158875,16673443564
2020-02-08 00:00:00+00:00,223.1465149,223.1465149,226.588089,215.3862915,222.5109711,16741203125
2020-02-09 00:00:00+00:00,228.5785675,228.5785675,229.8642426,222.9822388,222.9822388,15031356241
2020-02-10 00:00:00+00:00,223.5227051,223.5227051,229.1846161,218.0800476,228.5491333,16210008511
2020-02-11 00:00:00+00:00,235.8511963,235.8511963,236.5471344,218.6176147,223.3849335,16964695963
2020-02-12 00:00:00+00:00,265.4061279,265.4061279,272.3988342,235.8962708,235.8982239,24545049386
2020-02-13 00:00:00+00:00,268.0992432,268.0992432,273.7410583,258.9225159,265.0527039,25801317504
2020-02-14 00:00:00+00:00,284.2174988,284.2174988,285.056427,262.7625122,268.0232849,23558253463
2020-02-15 00:00:00+00:00,264.7285767,264.7285767,287.1236877,264.2796631,284.5613098,23682452994
2020-02-16 00:00:00+00:00,259.8947144,259.8947144,272.8824463,242.4844055,264.9040527,25152366643
2020-02-17 00:00:00+00:00,266.3634338,266.3634338,266.8712463,244.3353271,259.890564,26024080089
2020-02-18 00:00:00+00:00,281.9445801,281.9445801,283.1961365,261.4638977,266.5088196,26511477187
2020-02-19 00:00:00+00:00,259.7639771,259.7639771,283.5379333,259.7639771,282.0362854,22679414413
2020-02-20 00:00:00+00:00,257.9494629,257.9494629,263.6954041,250.9512634,259.8198547,23229828870
2020-02-21 00:00:00+00:00,265.6006165,265.6006165,267.0048523,255.6890869,257.8911133,20867593292
2020-02-22 00:00:00+00:00,262.3317261,262.3317261,266.387207,258.913147,265.5515747,16906032862
2020-02-23 00:00:00+00:00,273.7541504,273.7541504,273.7541504,261.9605103,262.2784119,19585998814
2020-02-24 00:00:00+00:00,265.2164307,265.2164307,275.5395203,259.6251526,273.7050781,22400845640
2020-02-25 00:00:00+00:00,247.8175964,247.8175964,265.431488,246.8589935,265.2833862,21878882134
2020-02-26 00:00:00+00:00,225.6802673,225.6802673,249.649704,221.2665558,247.7402039,26235617201
2020-02-27 00:00:00+00:00,226.7533875,226.7533875,237.2289276,212.6645203,225.6870422,25645522790
2020-02-28 00:00:00+00:00,226.760498,226.760498,234.2089386,216.3462067,226.9876099,22563530559
2020-02-29 00:00:00+00:00,219.8485107,219.8485107,232.2566223,219.8485107,226.8334503,18181296376
2020-03-01 00:00:00+00:00,218.9705963,218.9705963,226.677887,214.1304321,219.7526855,18179807469
2020-03-02 00:00:00+00:00,230.5697784,230.5697784,232.8115845,217.2842865,218.7116241,20305587789
2020-03-03 00:00:00+00:00,224.4796295,224.4796295,232.3258057,221.732666,230.5239716,19853178572
2020-03-04 00:00:00+00:00,224.5179749,224.5179749,228.0404205,222.0888824,224.5653381,16567075208
2020-03-05 00:00:00+00:00,229.2681885,229.2681885,234.3644562,224.6418915,224.6418915,18201291785
2020-03-06 00:00:00+00:00,243.5252991,243.5252991,243.5549774,228.743576,229.1684265,19374772256
2020-03-07 00:00:00+00:00,237.8530884,237.8530884,249.9784851,237.5512848,243.7501984,19431652027
2020-03-08 00:00:00+00:00,200.6890564,200.6890564,237.7806854,200.6029816,237.7806854,21381823651
2020-03-09 00:00:00+00:00,201.9863281,201.9863281,207.4514008,192.2698975,201.3184967,23645428606
2020-03-10 00:00:00+00:00,200.7672424,200.7672424,205.7142487,198.0644989,202.8639526,18344930072
2020-03-11 00:00:00+00:00,194.8685303,194.8685303,202.9542999,184.3621521,200.7680359,16984790291
2020-03-12 00:00:00+00:00,112.3471222,112.3471222,195.147934,111.2107086,194.7389221,22134741655
2020-03-13 00:00:00+00:00,133.2018127,133.2018127,137.4295349,95.18430328,112.6899948,27864623061
2020-03-14 00:00:00+00:00,123.3060226,123.3060226,134.484375,122.4144745,133.5824738,12740784545
2020-03-15 00:00:00+00:00,125.2143021,125.2143021,132.2421417,121.853653,123.2460632,12719251813
2020-03-16 00:00:00+00:00,110.6058731,110.6058731,124.9961166,105.1714401,124.9961166,15984904590
2020-03-17 00:00:00+00:00,113.942749,113.942749,118.9882813,110.4067841,110.4067841,12087490572
2020-03-18 00:00:00+00:00,114.8422699,114.8422699,116.0216217,111.7431107,113.8576431,11617854009
2020-03-19 00:00:00+00:00,136.5938568,136.5938568,140.5277252,114.7328644,114.8398285,16396753275
2020-03-20 00:00:00+00:00,132.7371674,132.7371674,150.8538055,122.6056595,136.6492767,18960388062
2020-03-21 00:00:00+00:00,132.8187103,132.8187103,135.9724121,127.1637573,133.1017609,13684083308
2020-03-22 00:00:00+00:00,123.3211517,123.3211517,136.1516418,122.9093323,132.8511353,12497707224
2020-03-23 00:00:00+00:00,134.9116058,134.9116058,134.9116058,121.8678818,123.3659821,14149877968
2020-03-24 00:00:00+00:00,138.7614441,138.7614441,141.9485321,133.1687775,135.1941376,14609068673
2020-03-25 00:00:00+00:00,136.1958923,136.1958923,141.4037933,134.3042297,138.9149628,13433092920
2020-03-26 00:00:00+00:00,138.361557,138.361557,138.8305664,134.8860321,136.1906738,11367261176
2020-03-27 00:00:00+00:00,133.9379425,133.9379425,139.9026947,133.9379425,138.3699341,11396286629
2020-03-28 00:00:00+00:00,130.986496,130.986496,134.0327454,126.9621887,134.0327454,12162403960
2020-03-29 00:00:00+00:00,125.5837326,125.5837326,131.1740875,125.4500504,131.0153351,9938133669
2020-03-30 00:00:00+00:00,132.904541,132.904541,133.9114685,125.2896805,125.5778961,11841123306
2020-03-31 00:00:00+00:00,133.5935669,133.5935669,134.2741394,131.6528931,132.8209229,11065246317
2020-04-01 00:00:00+00:00,135.634552,135.634552,135.634552,129.7309418,133.6123199,12456564435
2020-04-02 00:00:00+00:00,142.0291443,142.0291443,146.7870941,135.7321777,135.7321777,15322861686
2020-04-03 00:00:00+00:00,142.0913086,142.0913086,146.8998718,139.6193848,142.1104584,13184603402
2020-04-04 00:00:00+00:00,145.2193909,145.2193909,145.3773041,140.1218262,142.2151794,11946658257
2020-04-05 00:00:00+00:00,143.5466461,143.5466461,146.1285248,142.1020813,145.2610168,11280993591
2020-04-06 00:00:00+00:00,169.1358795,169.1358795,169.272644,143.5446014,143.6082153,21636382525
2020-04-07 00:00:00+00:00,165.101944,165.101944,175.2041321,164.2033234,169.1474457,21659346091
2020-04-08 00:00:00+00:00,172.6417389,172.6417389,173.2102661,164.4931946,165.2403259,17063110836
2020-04-09 00:00:00+00:00,170.8071442,170.8071442,172.8977814,167.9871216,172.761261,14901696210
